Date,Open,High,Low,Close,Volume
1/31/2011 15:30:00,414.1,426.9,385.25,421.9,2881056
2/1/2011 15:30:00,423.95,427.2,404.2,411.55,1518025
2/2/2011 15:30:00,414.9,421,413.05,415.15,865048
2/3/2011 15:30:00,411.6,424.85,411.6,422.8,653333
2/4/2011 15:30:00,422.8,433.55,419.1,422.7,822353
2/7/2011 15:30:00,421,423.1,408.55,410.25,771434
2/8/2011 15:30:00,411.8,411.8,393.55,396,1017713
2/9/2011 15:30:00,396,398,366.25,378.55,2097467
2/10/2011 15:30:00,380,398.3,376,392.7,1264932
2/11/2011 15:30:00,393.1,412.05,392,410.1,745704
2/14/2011 15:30:00,411.25,428,411.25,426.15,708592
2/15/2011 15:30:00,433.85,433.85,415.5,422.95,515693
2/16/2011 15:30:00,423.6,430.45,414.1,416.4,529219
2/17/2011 15:30:00,419.9,421.95,412.5,414.75,517738
2/18/2011 15:30:00,414.75,421.35,402.5,403.7,670489
2/21/2011 15:30:00,405,414.5,397,412.05,809543
2/22/2011 15:30:00,410,417.55,403.6,411.9,491933
2/23/2011 15:30:00,409.95,411,401.25,404.55,760773
2/24/2011 15:30:00,402.25,408.85,382,386.85,1422293
2/25/2011 15:30:00,390,395.9,363.1,373.85,1764982
2/28/2011 15:30:00,412,412,373.9,381.2,613950
3/1/2011 15:30:00,381,396.5,377.95,395.8,1882863
3/3/2011 15:30:00,395,399.9,390.25,397.8,1731448
3/4/2011 15:30:00,400,403.75,395,397.2,401715
3/7/2011 15:30:00,386.1,397.2,386.1,392.9,386675
3/8/2011 15:30:00,395.95,399.9,387.4,391.4,785070
3/9/2011 15:30:00,392.75,396.7,390.25,394.55,543121
3/10/2011 15:30:00,393.95,393.95,388.7,389.9,425988
3/11/2011 15:30:00,389,390.6,383,387.7,728121
3/14/2011 15:30:00,380.05,396.5,380.05,395.3,492812
3/15/2011 15:30:00,389.95,393,378.15,379.5,1238470
3/16/2011 15:30:00,381.05,393.9,381,391.6,541589
3/17/2011 15:30:00,395,395,387,392.45,416366
3/18/2011 15:30:00,396,396.6,389.4,392.35,601423
3/21/2011 15:30:00,395.05,405.25,392,403.75,1005831
3/22/2011 15:30:00,401.25,411.9,401.25,407.2,514042
3/23/2011 15:30:00,407.95,418,407.2,415.3,1086796
3/24/2011 15:30:00,417.95,423.7,402.9,405.75,1367990
3/25/2011 15:30:00,407.05,412,404.1,406.1,897475
3/28/2011 15:30:00,405.1,407.85,401.7,405.45,989433
3/29/2011 15:30:00,408,410,400.55,402.9,802054
3/30/2011 15:30:00,408,419.35,404.45,416.55,650599
3/31/2011 15:30:00,420,423.7,412,416.65,1299015
4/1/2011 15:30:00,421.95,421.95,412.55,417.15,240755
4/4/2011 15:30:00,413,421.85,413,415.4,1038108
4/5/2011 15:30:00,416,417.45,408.5,411.55,554552
4/6/2011 15:30:00,413,415.7,404.65,405.85,892612
4/7/2011 15:30:00,407.5,410.4,405,407.55,2305324
4/8/2011 15:30:00,408,416.5,408,410.75,1115754
4/11/2011 15:30:00,413.95,413.95,407.2,408.95,1111998
4/13/2011 15:30:00,408,415,405,413.95,1134472
4/15/2011 15:30:00,415.4,415.5,407.25,410.9,315707
4/18/2011 15:30:00,414,415.45,406.65,410.1,859780
4/19/2011 15:30:00,408.1,412,405.4,409.25,431212
4/20/2011 15:30:00,410,418.8,410,417.05,736995
4/21/2011 15:30:00,419.3,419.3,410,411.7,524331
4/25/2011 15:30:00,412.2,415.65,412.15,415.35,452129
4/26/2011 15:30:00,415.4,422,411.75,419.25,585301
4/27/2011 15:30:00,423.85,427.3,419.25,423.55,786082
4/28/2011 15:30:00,425.05,439,420.55,434.9,1580479
4/29/2011 15:30:00,436.1,446.4,435,440.85,1880574
5/2/2011 15:30:00,442,445,431,432.75,973047
5/3/2011 15:30:00,432,432.9,420,422.8,492422
5/4/2011 15:30:00,424.35,429.75,416.1,423.7,831831
5/5/2011 15:30:00,425,435,419,431.75,1017109
5/6/2011 15:30:00,433.7,433.7,418.1,419.45,718914
5/9/2011 15:30:00,422,431,421.1,428.6,731753
5/10/2011 15:30:00,432,435,422.65,425.1,1545334
5/11/2011 15:30:00,427.75,427.8,418.35,420.6,414493
5/12/2011 15:30:00,422.75,428.8,406.15,424.2,2180479
5/13/2011 15:30:00,424.2,446,416.1,440.15,2195250
5/16/2011 15:30:00,441,450.8,440.2,448.05,888987
5/17/2011 15:30:00,451.95,452.7,441.1,443.8,826807
5/18/2011 15:30:00,446.65,449.5,439.25,444.2,1685021
5/19/2011 15:30:00,445,446.9,441,444.6,710464
5/20/2011 15:30:00,446,456.4,436,438.75,1215644
5/23/2011 15:30:00,439.8,442.6,431.65,434.1,512914
5/24/2011 15:30:00,434.85,436.85,429.55,434.75,320579
5/25/2011 15:30:00,433.1,442.8,430,439.2,743286
5/26/2011 15:30:00,441.95,445.45,439.1,442.1,647199
5/27/2011 15:30:00,440,450.4,440,445.15,886346
5/30/2011 15:30:00,449.8,456.85,446.3,451.3,863410
5/31/2011 15:30:00,454.05,472.5,454.05,469.9,1864568
6/1/2011 15:30:00,474.7,475.9,460.7,466.6,1151733
6/2/2011 15:30:00,464.5,473.4,453.6,455.3,1433922
6/3/2011 15:30:00,451.15,460.9,449,450.05,767108
