Date,Open,High,Low,Close,Volume
6/6/2012 15:30:00,277.6,288.92,277.6,287.35,825538
6/7/2012 15:30:00,288.1,290.45,286.15,289.25,493375
6/8/2012 15:30:00,286.77,293.6,285.45,291.83,519851
6/11/2012 15:30:00,292.5,293.7,287.65,289.27,507833
6/12/2012 15:30:00,290.45,292.13,287.58,289.9,552060
6/13/2012 15:30:00,290,297.5,289.5,296.5,768443
6/14/2012 15:30:00,291.5,296.7,289.8,291.48,379966
6/15/2012 15:30:00,291.85,298.25,291.85,297.1,443320
6/18/2012 15:30:00,298.13,299.95,294.05,296.15,293798
6/19/2012 15:30:00,293.42,300.95,293.42,299.02,509638
6/20/2012 15:30:00,301.48,303.48,299.5,302.6,706751
6/21/2012 15:30:00,300.75,309.52,300.75,307.13,682262
6/22/2012 15:30:00,305.02,307.1,303.02,304.25,551430
6/25/2012 15:30:00,305,308.75,304,304.65,526759
6/26/2012 15:30:00,303,309.48,303,308.3,271446
6/27/2012 15:30:00,309.17,313.45,308.15,311.48,712071
6/28/2012 15:30:00,311,312.5,306.33,308,886943
6/29/2012 15:30:00,309.13,322.4,309.13,317.9,1177612
7/2/2012 15:30:00,318,319.83,315.17,317.35,829194
7/3/2012 15:30:00,316.15,320,313.08,314.95,750471
7/4/2012 15:30:00,315.8,317.7,311.5,316.85,529296
7/5/2012 15:30:00,316.75,319.95,314.8,317.9,247109
7/6/2012 15:30:00,315.13,318,315.13,316.95,239276
7/9/2012 15:30:00,315.02,317.25,311.63,312.6,696208
7/10/2012 15:30:00,313,314.95,311.3,313.42,1324380
7/11/2012 15:30:00,310.75,313.83,308.75,311.98,745436
7/12/2012 15:30:00,310,313.58,309.33,309.92,541793
7/13/2012 15:30:00,309.25,310.77,307,308.17,473217
7/16/2012 15:30:00,307.5,314.48,307.5,310.75,446726
7/17/2012 15:30:00,312.5,318.5,312.5,313.9,673255
7/18/2012 15:30:00,316.35,316.35,312.5,313.35,1055450
7/19/2012 15:30:00,315,316,312.05,312.98,781525
7/20/2012 15:30:00,311.5,313.8,310.73,312.48,454953
7/23/2012 15:30:00,311,312.1,305.5,308.35,668940
7/24/2012 15:30:00,309.2,309.2,303.02,304.23,1056269
7/25/2012 15:30:00,305.35,308.5,302.88,305.63,743441
7/26/2012 15:30:00,308.9,314.33,306,311.33,883472
7/27/2012 15:30:00,315.85,317.35,308.8,316.23,668026
7/30/2012 15:30:00,318.02,324.42,312.55,322.75,1000638
7/31/2012 15:30:00,323.13,328.5,320.98,326.8,576883
8/1/2012 15:30:00,327.75,330.5,323.2,329.92,747142
8/2/2012 15:30:00,329,330,326.15,327.95,329472
8/3/2012 15:30:00,327,331.75,324.25,329.98,820380
8/6/2012 15:30:00,331.5,337.45,331.25,335.7,711972
8/7/2012 15:30:00,339.95,342.1,333.28,334.85,530740
8/8/2012 15:30:00,334.78,338.8,334.63,336.75,498081
8/9/2012 15:30:00,337,341.5,336,338.17,431537
