Date,Open,High,Low,Close,Volume
8/4/2011 15:30:00,1570,1571.7,1541,1544.1,170389
8/5/2011 15:30:00,1513,1537.15,1476.5,1530.7,674748
8/8/2011 15:30:00,1503,1569.9,1499,1546.3,676310
8/9/2011 15:30:00,1453.05,1509.9,1453.05,1491.5,1096778
8/10/2011 15:30:00,1509,1514,1474,1486.3,244348
8/11/2011 15:30:00,1480,1513.15,1478.55,1483.2,290109
8/12/2011 15:30:00,1500,1507.85,1478.75,1485.9,202306
8/16/2011 15:30:00,1496,1517,1492.65,1502.6,245875
8/17/2011 15:30:00,1514.5,1519.95,1473,1503.8,172709
8/19/2011 15:30:00,1440.1,1481.85,1394.55,1412.15,848627
8/22/2011 15:30:00,1412.15,1460,1386.1,1450.55,258177
8/23/2011 15:30:00,1455,1459,1425.5,1445.2,228890
8/24/2011 15:30:00,1448,1455,1431.7,1447.6,118323
8/25/2011 15:30:00,1471,1489.8,1447.3,1456.05,656841
8/26/2011 15:30:00,1460,1490,1434.55,1451.2,302341
8/29/2011 15:30:00,1452,1496.8,1447.15,1466.85,335057
8/30/2011 15:30:00,1482,1502,1451.15,1496,357328
9/2/2011 15:30:00,1540.85,1556.7,1497.05,1507.85,530896
9/5/2011 15:30:00,1509,1509,1475.1,1481.15,253758
9/6/2011 15:30:00,1474.05,1483.75,1463.1,1474.7,328012
9/7/2011 15:30:00,1481.95,1488.4,1463.15,1473.15,381699
9/8/2011 15:30:00,1471,1483.9,1452,1475.85,301556
9/9/2011 15:30:00,1475,1484.95,1460.15,1467.8,333283
9/12/2011 15:30:00,1456,1474,1435.25,1453.85,183070
9/13/2011 15:30:00,1471.1,1485,1447,1452.05,197687
9/14/2011 15:30:00,1460,1477,1446.35,1465.9,480123
9/15/2011 15:30:00,1484,1484,1456,1478.35,350017
9/16/2011 15:30:00,1484.95,1534.8,1466,1527.1,456215
9/19/2011 15:30:00,1515,1527,1501.5,1515.35,145541
9/20/2011 15:30:00,1519,1543.95,1511.15,1537.15,318445
9/21/2011 15:30:00,1520,1545.9,1518.15,1530.8,248516
9/22/2011 15:30:00,1522,1526.65,1490.5,1503.95,264178
9/23/2011 15:30:00,1495.55,1523,1480.1,1486.5,393437
9/26/2011 15:30:00,1493.85,1498,1472.05,1484.8,213862
9/27/2011 15:30:00,1484,1511.3,1479.05,1498.95,218229
9/28/2011 15:30:00,1510,1510,1473.6,1489.2,239752
9/29/2011 15:30:00,1491,1504.35,1479.5,1490.15,321610
9/30/2011 15:30:00,1494.55,1497.1,1472.95,1483.15,206688
10/3/2011 15:30:00,1475.4,1475.4,1448.05,1460.2,237378
10/4/2011 15:30:00,1454,1474,1440.8,1451.8,243434
10/5/2011 15:30:00,1452.1,1496,1450,1484.9,230481
10/7/2011 15:30:00,1496,1525,1495,1503.15,314836
10/10/2011 15:30:00,1517,1517,1489.4,1510.05,344192
10/11/2011 15:30:00,1518.95,1525,1492.7,1507.8,138831
10/12/2011 15:30:00,1515,1535,1510,1530.3,262522
10/13/2011 15:30:00,1530.45,1534,1490,1503.7,155810
10/14/2011 15:30:00,1509,1527,1498.95,1523.3,237589
10/17/2011 15:30:00,1525,1530.1,1501,1509,218022
10/18/2011 15:30:00,1502.9,1516.1,1492,1497.6,297717
10/19/2011 15:30:00,1512,1522,1497,1518.3,228210
10/20/2011 15:30:00,1511,1527.85,1507.3,1521.55,200359
10/21/2011 15:30:00,1525.35,1555,1512,1530.15,305063
10/24/2011 15:30:00,1550,1554.95,1538.7,1543.8,297319
10/25/2011 15:30:00,1554.75,1589.8,1546.3,1579.55,814241
10/26/2011 15:30:00,1585,1597.9,1570.1,1593.1,55378
10/28/2011 15:30:00,1612.25,1684.7,1612.25,1671.2,494866
10/31/2011 15:30:00,1652.05,1675,1647,1670.7,304000
11/1/2011 15:30:00,1645.1,1657.45,1600,1610,257896
11/2/2011 15:30:00,1603,1651.7,1598.3,1638.65,195455
11/3/2011 15:30:00,1634.95,1649,1621.05,1640.3,329016
11/4/2011 15:30:00,1638,1654.85,1594.3,1621.95,322723
11/8/2011 15:30:00,1605.05,1631.85,1601,1623.1,127956
11/9/2011 15:30:00,1632,1632,1600,1605.95,99494
11/11/2011 15:30:00,1620,1627.35,1604.1,1619.4,218493
11/14/2011 15:30:00,1625,1652.95,1625,1645.05,707014
11/15/2011 15:30:00,1649.95,1654,1605.1,1613.8,214192
11/16/2011 15:30:00,1618,1629,1604.3,1614.65,267469
11/17/2011 15:30:00,1617.9,1617.9,1541.1,1551.7,341288
11/18/2011 15:30:00,1546,1579.9,1545,1556.1,536794
11/21/2011 15:30:00,1557.2,1568,1505.65,1530.4,433939
11/22/2011 15:30:00,1538.9,1564.75,1509.1,1539.05,355611
11/23/2011 15:30:00,1535,1559.8,1500,1532.75,338790
11/24/2011 15:30:00,1522,1605,1516,1578.8,516991
11/25/2011 15:30:00,1554,1565,1533,1539.8,224250
11/28/2011 15:30:00,1564.9,1564.9,1541,1551.65,282590
11/29/2011 15:30:00,1559,1603.7,1552,1594.9,455700
11/30/2011 15:30:00,1571,1590,1562.95,1577.5,379921
12/1/2011 15:30:00,1598,1598,1536.1,1546.05,634061
12/2/2011 15:30:00,1539,1584.45,1531.35,1577.4,257413
12/5/2011 15:30:00,1570,1584.85,1552.1,1579.7,315818
12/7/2011 15:30:00,1571,1604.2,1540.05,1554.8,464277
12/8/2011 15:30:00,1543,1569,1538.4,1555.1,320938
12/9/2011 15:30:00,1536,1600,1536,1572.45,574454
12/12/2011 15:30:00,1582,1584,1542,1568.75,368895
12/13/2011 15:30:00,1567,1617.05,1565.4,1599.9,689767
12/14/2011 15:30:00,1605,1615.95,1577.45,1584.4,342117
12/15/2011 15:30:00,1574,1591.6,1571.25,1585.15,546790
12/16/2011 15:30:00,1585.1,1639,1582.2,1605.3,557573
12/19/2011 15:30:00,1605.3,1605.3,1564.5,1590,363305
12/20/2011 15:30:00,1590,1597.5,1562.15,1567.95,329675
12/21/2011 15:30:00,1570.05,1586,1552,1565.15,368165
12/22/2011 15:30:00,1554,1583.25,1545.45,1573.2,226285
12/23/2011 15:30:00,1572,1602.95,1572,1589.6,246651
12/26/2011 15:30:00,1605,1606.8,1575.55,1584.1,116573
12/27/2011 15:30:00,1592,1592,1575.3,1580.15,107591
12/28/2011 15:30:00,1581.95,1588.9,1556,1566.8,101094
12/29/2011 15:30:00,1565,1583.15,1562.1,1569.15,392112
12/30/2011 15:30:00,1576.8,1588.85,1565,1577.95,116049
1/2/2012 15:30:00,1584.95,1590,1565.95,1569.6,95213
1/3/2012 15:30:00,1578.25,1611.9,1575.6,1606.05,177176
1/4/2012 15:30:00,1602,1605.35,1578.25,1591.2,250458
1/5/2012 15:30:00,1601.8,1601.8,1570.3,1581.65,240510
1/6/2012 15:30:00,1580,1619,1570.1,1600.55,381753
1/9/2012 15:30:00,1605,1615.85,1590.75,1600.05,272931
1/10/2012 15:30:00,1607,1626.45,1603,1618.1,351806
1/11/2012 15:30:00,1623.85,1656,1614.4,1650.75,391591
1/12/2012 15:30:00,1652,1669.75,1644.2,1657.5,231562
1/13/2012 15:30:00,1653,1667,1636.4,1660.75,235007
1/16/2012 15:30:00,1650,1650,1627.9,1643.2,125117
1/17/2012 15:30:00,1645.65,1653.5,1622.05,1645.1,263312
1/18/2012 15:30:00,1645,1675,1640,1662.55,286430
1/19/2012 15:30:00,1668,1703.85,1655,1700.3,348137
1/20/2012 15:30:00,1694,1694,1632.1,1645.15,427975
1/23/2012 15:30:00,1639.95,1657.95,1631.15,1647.8,177042
1/24/2012 15:30:00,1662,1662,1638,1646,178946
1/25/2012 15:30:00,1650.2,1655.95,1628,1649.15,470969
1/27/2012 15:30:00,1655,1667,1534.75,1645.65,805478
1/30/2012 15:30:00,1640,1662.3,1626.25,1656.1,200111
1/31/2012 15:30:00,1660.25,1705,1650,1689.75,426513
2/1/2012 15:30:00,1694,1698.8,1667.1,1676.4,200902
2/2/2012 15:30:00,1679,1692.55,1601,1631.6,651922
2/3/2012 15:30:00,1653,1682,1635.35,1670.75,1562635
2/6/2012 15:30:00,1690,1695,1638.45,1647.1,722890
2/7/2012 15:30:00,1677,1677,1630,1633.6,463111
2/8/2012 15:30:00,1633,1633,1592,1621.7,761616
2/9/2012 15:30:00,1610.2,1645,1610.2,1638.55,403538
2/10/2012 15:30:00,1645,1645,1615,1621.95,669269
2/13/2012 15:30:00,1621,1638.1,1615,1626.65,356414
2/14/2012 15:30:00,1623,1626.45,1610,1610.65,319963
2/15/2012 15:30:00,1612,1625,1610,1620.25,429803
2/16/2012 15:30:00,1621,1651.8,1615.1,1621.65,428685
2/17/2012 15:30:00,1626.1,1640.9,1614,1634.95,386853
2/21/2012 15:30:00,1636,1660,1630.5,1649.35,384151
2/22/2012 15:30:00,1650,1665,1640.05,1646.9,282850
2/23/2012 15:30:00,1635,1654.3,1615,1630.35,311292
2/24/2012 15:30:00,1635,1650.95,1622.05,1629.3,159441
2/27/2012 15:30:00,1613,1645,1613,1630.05,245080
2/28/2012 15:30:00,1636,1654.85,1633.4,1648.05,145222
2/29/2012 15:30:00,1660,1660,1620,1642.7,498552
3/1/2012 15:30:00,1631,1689,1630.45,1667.7,315509
3/2/2012 15:30:00,1673,1728,1669.95,1677.15,637471
3/5/2012 15:30:00,1685,1695,1670,1674.5,217808
3/6/2012 15:30:00,1671,1709,1661.45,1689.25,237962
3/7/2012 15:30:00,1673,1705.9,1670,1692.75,288175
3/9/2012 15:30:00,1697.55,1710,1697.55,1702.25,295618
3/12/2012 15:30:00,1703,1710,1690.1,1697.25,174508
3/13/2012 15:30:00,1695,1710,1692.65,1695.65,187020
3/14/2012 15:30:00,1705.1,1719.1,1674.85,1679,280397
3/15/2012 15:30:00,1677.3,1700,1675,1680.95,249391
3/16/2012 15:30:00,1697,1709,1669.2,1680.1,172156
3/19/2012 15:30:00,1686,1686,1653.8,1675,131674
3/20/2012 15:30:00,1677.05,1684.7,1656.5,1676,173407
3/21/2012 15:30:00,1678.55,1684,1661.6,1675.9,157216
3/22/2012 15:30:00,1680,1681,1651.65,1664.95,205175
3/23/2012 15:30:00,1656.35,1674,1646.05,1665.9,163789
3/26/2012 15:30:00,1667,1672,1642,1663.6,175919
3/27/2012 15:30:00,1675.25,1687,1659.55,1681,265340
3/28/2012 15:30:00,1685,1719,1683.05,1699,430505
3/29/2012 15:30:00,1701.95,1714,1693.5,1706.5,505173
3/30/2012 15:30:00,1712,1779,1702.1,1764.75,573645
4/2/2012 15:30:00,1774,1774,1732.5,1738.25,252542
4/3/2012 15:30:00,1750,1753.95,1685.85,1693.05,614325
4/4/2012 15:30:00,1700.35,1720.65,1695.7,1712.55,329100
4/9/2012 15:30:00,1704.8,1758,1692.25,1750.85,392138
4/10/2012 15:30:00,1750,1755.5,1700.1,1714.75,264402
4/11/2012 15:30:00,1714,1739,1703.25,1731.85,404972
4/12/2012 15:30:00,1730,1732,1688.5,1693.15,502497
4/13/2012 15:30:00,1709,1739,1701,1735,247551
4/16/2012 15:30:00,1728.55,1764,1717.75,1759.45,293953
4/17/2012 15:30:00,1798.8,1798.8,1739.95,1760.6,201163
4/18/2012 15:30:00,1760.05,1781.5,1752,1767.15,165803
4/19/2012 15:30:00,1777,1813,1771.25,1806.45,227728
4/20/2012 15:30:00,1792.15,1815.85,1770.3,1793.1,167550
4/23/2012 15:30:00,1800,1814.2,1771.25,1778.2,119802
4/24/2012 15:30:00,1782,1795.95,1756.05,1763.45,190036
4/25/2012 15:30:00,1781,1791.05,1745,1781.8,256473
4/26/2012 15:30:00,1780,1792,1760.25,1774.2,290348
4/27/2012 15:30:00,1776.25,1789.9,1761.2,1781,151262
4/30/2012 15:30:00,1784.7,1790,1735.2,1762.95,196544
5/2/2012 15:30:00,1764.25,1780.75,1749.1,1759.85,134493
5/3/2012 15:30:00,1765.95,1770,1739.25,1747.65,249570
5/4/2012 15:30:00,1750,1762.25,1735,1747.65,218817
5/7/2012 15:30:00,1740,1746,1708,1715.4,163650
5/8/2012 15:30:00,1719.95,1730.2,1695,1709.5,134028
5/9/2012 15:30:00,1709.85,1724.95,1679.25,1684,224620
5/10/2012 15:30:00,1699,1716,1681,1697.65,250959
5/11/2012 15:30:00,1700,1715,1644.65,1660.3,588980
5/14/2012 15:30:00,1683.9,1694.9,1652,1671.95,265674
5/15/2012 15:30:00,1670,1670,1634.95,1659.35,243713
5/16/2012 15:30:00,1649,1678.4,1631.25,1663.45,516161
5/17/2012 15:30:00,1673,1686.35,1652.1,1663.3,276731
5/18/2012 15:30:00,1638.35,1667.1,1638.35,1660.3,370342
5/21/2012 15:30:00,1665,1672.3,1650,1652.9,240070
5/22/2012 15:30:00,1660,1696.45,1645.25,1659.35,256261
5/23/2012 15:30:00,1650,1682.7,1648.1,1674.8,134222
5/24/2012 15:30:00,1668,1717.1,1655,1707,208250
5/25/2012 15:30:00,1700.1,1703.75,1672.85,1692.15,204102
5/28/2012 15:30:00,1682.1,1703,1677.95,1697,63942
5/29/2012 15:30:00,1699.9,1707.9,1688,1700.95,196445
5/30/2012 15:30:00,1705,1705,1667.1,1683.5,194787
5/31/2012 15:30:00,1673,1689.8,1669.55,1685.6,402275
6/1/2012 15:30:00,1687.9,1687.9,1633.45,1650,308119
6/4/2012 15:30:00,1631,1645.5,1601.05,1622.05,324550
6/5/2012 15:30:00,1619,1623.35,1596,1618.4,299768
6/6/2012 15:30:00,1611,1639,1601.3,1615.5,676133
6/7/2012 15:30:00,1624,1624,1607,1617.15,569719
6/8/2012 15:30:00,1597.2,1629,1597.2,1621.25,428534
6/11/2012 15:30:00,1623.6,1638.4,1603.1,1610.6,245196
6/12/2012 15:30:00,1599.8,1599.9,1563,1581.8,430104
6/13/2012 15:30:00,1580,1590,1565,1568.85,218583
6/14/2012 15:30:00,1578.95,1580,1543.05,1555.15,243118
6/15/2012 15:30:00,1552.15,1587.5,1546,1579.3,332785
6/18/2012 15:30:00,1587.9,1589.25,1536,1543.1,302934
6/19/2012 15:30:00,1540,1552.8,1526.4,1546.75,655162
6/20/2012 15:30:00,1544.8,1603.9,1544.8,1591.6,554107
6/21/2012 15:30:00,1577,1598,1569.8,1586.1,334053
6/22/2012 15:30:00,1569.9,1589.9,1569.9,1584.05,232520
6/25/2012 15:30:00,1575,1594.9,1575,1590.25,412128
6/26/2012 15:30:00,1590.25,1609,1590.25,1600.9,330107
6/27/2012 15:30:00,1608,1614.9,1600,1609.45,240901
6/28/2012 15:30:00,1602,1621.75,1600,1611.5,330655
6/29/2012 15:30:00,1622,1653.6,1621.1,1648.15,278832
7/2/2012 15:30:00,1636,1649.9,1629,1644,267695
7/3/2012 15:30:00,1652.25,1675,1652.25,1668.6,469922
7/4/2012 15:30:00,1672,1683.4,1627.05,1642.3,522381
7/5/2012 15:30:00,1630.25,1637.7,1615.65,1628.5,379749
7/6/2012 15:30:00,1632.25,1640.9,1614,1634.4,198046
7/9/2012 15:30:00,1625,1647,1620,1640.2,201391
7/10/2012 15:30:00,1649.8,1669,1641.25,1657.95,238930
7/11/2012 15:30:00,1661.25,1663.9,1633.85,1644.75,293174
7/12/2012 15:30:00,1636,1658.9,1636,1649.5,115697
7/13/2012 15:30:00,1664.9,1664.9,1639,1646.6,161834
7/16/2012 15:30:00,1653.1,1695,1630.45,1675.35,311388
7/17/2012 15:30:00,1690,1719.8,1687.3,1704.55,384352
7/18/2012 15:30:00,1711,1714.8,1661.8,1672.45,265897
7/19/2012 15:30:00,1686,1697.5,1642.55,1654.55,878174
7/20/2012 15:30:00,1640,1640,1597.8,1611.2,1133680
7/23/2012 15:30:00,1602.1,1633.95,1590.5,1629.4,312921
7/24/2012 15:30:00,1634.6,1638.75,1603.8,1627.15,347458
7/25/2012 15:30:00,1634,1634,1593,1615.7,219852
7/26/2012 15:30:00,1615,1648.5,1609.95,1623,645095
7/27/2012 15:30:00,1630.25,1637,1611,1621.35,283823
7/30/2012 15:30:00,1630,1639,1610.25,1625.15,512333
7/31/2012 15:30:00,1639.8,1639.8,1601.3,1614.95,363593
8/1/2012 15:30:00,1615,1642.8,1615,1635.95,202857
8/2/2012 15:30:00,1637,1650,1619,1647,172073
8/3/2012 15:30:00,1644.8,1678,1644.5,1673.45,320272
8/6/2012 15:30:00,1681.8,1684.8,1652.5,1658.05,138195
8/7/2012 15:30:00,1666,1674.75,1630.75,1659.3,161944
8/8/2012 15:30:00,1645,1668,1642.6,1657.35,150943
8/9/2012 15:30:00,1667.9,1667.9,1645,1649.35,174785
8/10/2012 15:30:00,1649.8,1654.6,1637.95,1644.65,164804
8/13/2012 15:30:00,1645,1645.15,1634.1,1640.15,177464
8/14/2012 15:30:00,1652,1652,1630,1645.65,258312
8/16/2012 15:30:00,1647.25,1669.3,1638,1658.6,202769
8/17/2012 15:30:00,1664.9,1680,1643.2,1669,276224
8/21/2012 15:30:00,1660.2,1665.9,1641.5,1659.95,241829
8/22/2012 15:30:00,1656.8,1696,1656.8,1676.1,357204
8/23/2012 15:30:00,1687.9,1707.25,1672,1675.05,236227
8/24/2012 15:30:00,1678,1682.5,1662.7,1677.1,140487
8/27/2012 15:30:00,1679.5,1698,1665.1,1671.1,170554
8/28/2012 15:30:00,1672.5,1700,1667.05,1695.25,153747
8/29/2012 15:30:00,1698,1708,1676.05,1687.65,219386
8/30/2012 15:30:00,1688,1702.5,1667,1695.7,430491
8/31/2012 15:30:00,1685,1702.85,1668,1677.6,199879
9/3/2012 15:30:00,1675.05,1682.05,1662.25,1670.2,215002
9/4/2012 15:30:00,1673,1686.65,1667.3,1681.2,189761
9/5/2012 15:30:00,1679.25,1689.95,1654.2,1676.45,178251
9/6/2012 15:30:00,1670.25,1677.65,1665,1673.7,114027
9/7/2012 15:30:00,1686,1702,1681.25,1700.1,279599
9/10/2012 15:30:00,1735,1750,1711.25,1716.65,583667
9/11/2012 15:30:00,1720,1734,1712.8,1725.85,171192
9/12/2012 15:30:00,1735,1785.75,1731,1769.4,469604
9/13/2012 15:30:00,1775,1797,1754.2,1778.8,418524
9/14/2012 15:30:00,1815,1815,1739.55,1747.5,467255
9/17/2012 15:30:00,1756.3,1759,1662,1670.5,909462
9/18/2012 15:30:00,1685,1689,1660,1676.65,662543
9/20/2012 15:30:00,1674,1682.2,1658,1665.05,774304
9/21/2012 15:30:00,1673,1704.7,1639,1643.7,822806
9/24/2012 15:30:00,1647.35,1674.2,1647.35,1665.75,550529
9/25/2012 15:30:00,1672.25,1675,1649.35,1655,287632
9/26/2012 15:30:00,1650,1653.75,1618,1623.55,522396
9/27/2012 15:30:00,1618.25,1639.4,1616.3,1622.8,678858
9/28/2012 15:30:00,1629.95,1651.95,1624,1645.65,777267
10/1/2012 15:30:00,1650,1657,1638,1646.45,232619
10/3/2012 15:30:00,1652.25,1699,1647,1683.15,617326
10/4/2012 15:30:00,1696,1726.9,1693.1,1720.2,639183
10/5/2012 15:30:00,1729.9,1733.05,1527.55,1697.3,474845
10/8/2012 15:30:00,1695,1714,1676,1701.95,244573
10/9/2012 15:30:00,1710,1734.9,1696.1,1708,250482
10/10/2012 15:30:00,1704.1,1706.75,1688,1691.7,175361
10/11/2012 15:30:00,1691.9,1730,1682.2,1702.45,354133
10/12/2012 15:30:00,1710.9,1718,1676.1,1683.95,163425
10/15/2012 15:30:00,1694.75,1704.9,1685.3,1701.2,230438
