Date,Open,High,Low,Close,Volume
4/25/2011 15:30:00,320,323.95,318.75,319.75,494776
4/26/2011 15:30:00,319.95,321.7,312.5,317.7,670265
4/27/2011 15:30:00,318.5,320.2,315.55,319.35,582802
4/28/2011 15:30:00,316,319.9,304.65,308.9,1930464
4/29/2011 15:30:00,311,312.6,305.55,309.5,1790789
5/2/2011 15:30:00,312.5,315.85,310.05,314.9,485952
5/3/2011 15:30:00,312.2,315,309,310.3,671267
5/4/2011 15:30:00,309.7,313.7,305.5,309.2,826435
5/5/2011 15:30:00,309,309,300,303.65,901442
5/6/2011 15:30:00,299,311.75,295.5,305.55,1998125
5/9/2011 15:30:00,305.3,307.9,302.4,303,1621129
5/10/2011 15:30:00,304.5,306.6,302.25,304.75,422029
5/11/2011 15:30:00,304.95,307.1,303.6,304.5,492997
5/12/2011 15:30:00,304,305.35,302,303.85,456815
5/13/2011 15:30:00,303.8,312.5,300.1,308.2,2078679
5/16/2011 15:30:00,309.3,309.7,302.2,304.3,1284416
5/17/2011 15:30:00,306.8,308.8,303.65,306,487160
5/18/2011 15:30:00,308.9,308.9,303.55,305.25,795153
5/19/2011 15:30:00,304.75,307.7,304.4,306.8,339286
5/20/2011 15:30:00,307.05,316.7,305.5,315.5,700623
5/23/2011 15:30:00,315.9,316,305.1,310.1,1264900
5/24/2011 15:30:00,312.8,314.75,309.15,313.95,851889
5/25/2011 15:30:00,313,315.7,311.1,311.95,473800
5/26/2011 15:30:00,312.7,323.95,308,320.35,3108874
5/27/2011 15:30:00,318.65,324,317.3,318.85,927631
5/30/2011 15:30:00,319,331,319,329.5,1490087
5/31/2011 15:30:00,334.9,334.9,324.4,326.05,2143111
6/1/2011 15:30:00,326.05,328.5,324.25,327.25,644602
6/2/2011 15:30:00,324,333.5,324,325.2,1433409
6/3/2011 15:30:00,328,328.8,323.35,324.6,492898
6/6/2011 15:30:00,325.95,332.5,324,331.7,1655179
6/7/2011 15:30:00,331.5,339,331,337.6,2421958
6/8/2011 15:30:00,335.9,337.6,329.7,334.95,567554
6/9/2011 15:30:00,335,337.95,332.2,335.6,390171
6/10/2011 15:30:00,336,337.45,330.1,332.45,662065
6/13/2011 15:30:00,332,341.8,330.6,339.9,1859632
6/14/2011 15:30:00,340,340.95,334.3,335.4,1341901
6/15/2011 15:30:00,335.2,336.8,332,333.05,1120164
6/16/2011 15:30:00,332,334.95,327.5,329.6,1028314
6/17/2011 15:30:00,330.5,332.15,324,328.4,572793
6/20/2011 15:30:00,326.65,329.7,310.1,317.6,1809566
6/21/2011 15:30:00,318.4,319.2,312.7,315.95,1277281
6/22/2011 15:30:00,317,323.7,315.5,322.7,787196
6/23/2011 15:30:00,320.6,321.05,314,316,1474766
6/24/2011 15:30:00,316.55,329.8,316.5,326.75,1467053
6/27/2011 15:30:00,329,334,322.45,331.3,892242
6/28/2011 15:30:00,331.5,336.3,328.6,331.35,925087
6/29/2011 15:30:00,330.8,334.5,329.35,332.2,1522486
6/30/2011 15:30:00,331.6,335.8,324.5,331.05,2509477
7/1/2011 15:30:00,330.7,331.5,325.25,326.9,357118
7/4/2011 15:30:00,327.55,332.8,327.55,329.95,569271
7/5/2011 15:30:00,330,333,326.65,327.95,490638
7/6/2011 15:30:00,330,331,325.5,327.45,375460
7/7/2011 15:30:00,329.4,335.5,327.1,334.75,624035
7/8/2011 15:30:00,336.15,337.95,331.45,332.6,488170
7/11/2011 15:30:00,334.95,334.95,327.05,328.2,543641
7/12/2011 15:30:00,325.2,327.95,319.75,322.6,1045989
7/13/2011 15:30:00,324.1,325,318.4,322.95,897243
7/14/2011 15:30:00,322.15,330.65,321.5,329.1,703778
7/15/2011 15:30:00,329,330,322.5,324.1,1029496
7/18/2011 15:30:00,323.5,324.05,314.45,317.05,3285461
7/19/2011 15:30:00,320,320.5,316.3,319.05,1175581
7/20/2011 15:30:00,320,320.95,315.05,317.65,917360
7/21/2011 15:30:00,316.55,317.8,312.5,316.05,1711669
7/22/2011 15:30:00,319.75,323,316.25,321.45,869331
7/25/2011 15:30:00,323.5,323.5,315,316.95,1236691
7/26/2011 15:30:00,318,318.95,311,311.7,860383
7/27/2011 15:30:00,312,314.45,307.3,311.2,1295582
7/28/2011 15:30:00,311,312,307.15,308,1830649
7/29/2011 15:30:00,309.4,310.4,305,306.6,1110033
8/1/2011 15:30:00,310,310.5,305.6,306.9,403072
8/2/2011 15:30:00,307.5,315,305.5,313.55,1343721
8/3/2011 15:30:00,310.8,314.6,310,313.3,649365
8/4/2011 15:30:00,313.6,315.45,305,306.6,835136
8/5/2011 15:30:00,303,312.1,296.5,308.3,2018495
8/8/2011 15:30:00,303.9,309.2,298.1,304.2,1317365
8/9/2011 15:30:00,299,299,290,292.4,2647287
8/10/2011 15:30:00,297,300.4,293.35,298.8,1854213
8/11/2011 15:30:00,298,303.35,291.6,293.9,1110907
8/12/2011 15:30:00,298.5,298.5,291.65,293,1230527
8/16/2011 15:30:00,296.85,296.85,281.1,285.35,917021
8/17/2011 15:30:00,288.95,291.4,281.15,289.6,1048823
8/19/2011 15:30:00,277.55,287.6,274.5,285.05,1531095
8/22/2011 15:30:00,286,291.95,278.75,290,1106711
8/23/2011 15:30:00,291.5,292.45,280.7,282.2,1635742
8/24/2011 15:30:00,283,287.6,280.05,281,1502948
8/25/2011 15:30:00,283.5,285,278,279.85,1543896
8/26/2011 15:30:00,281,283.8,274.3,277.2,815774
8/29/2011 15:30:00,280,282.6,274.2,279.1,934052
8/30/2011 15:30:00,277.4,282.45,277.4,280.7,1206185
9/2/2011 15:30:00,289.1,289.9,277.55,279.8,1878819
9/5/2011 15:30:00,279.75,284.15,273.05,274.5,1578501
9/6/2011 15:30:00,274.5,277,272.85,276.05,791743
9/7/2011 15:30:00,278,284.45,276.2,283.5,1282518
9/8/2011 15:30:00,285,292.95,282.55,291.5,1226712
9/9/2011 15:30:00,293.5,294,286,287.35,1635398
9/12/2011 15:30:00,286.45,292.8,281.9,291.4,1787978
9/13/2011 15:30:00,293.7,299.6,286.1,287.1,1919198
9/14/2011 15:30:00,289.9,290.75,281,282.2,1619641
9/15/2011 15:30:00,284.5,285,281.3,284.05,603352
9/16/2011 15:30:00,284,287.85,281.55,282.7,706838
9/19/2011 15:30:00,283.5,283.5,274.65,277.25,1715520
9/20/2011 15:30:00,278.65,283,277.05,282.4,928700
9/21/2011 15:30:00,282.35,285.9,281,283.5,680118
9/22/2011 15:30:00,281,284.2,276.35,277.75,876968
9/23/2011 15:30:00,277.75,286.3,277,283.85,1396370
9/26/2011 15:30:00,286.5,288.75,280.75,286.95,1029803
9/27/2011 15:30:00,289,290,284.6,285.85,698612
9/28/2011 15:30:00,289.4,289.4,282.9,287.65,990180
9/29/2011 15:30:00,287.65,290,284,288.35,1105889
9/30/2011 15:30:00,288.45,288.8,277,281.35,1002433
10/3/2011 15:30:00,280.05,287.25,276.15,284.35,836310
10/4/2011 15:30:00,284.75,287,278.65,279.85,773286
10/5/2011 15:30:00,282,283.65,278.1,281.15,1009809
10/7/2011 15:30:00,285,289.85,283.15,285.1,1048259
10/10/2011 15:30:00,285,288.65,280.8,282.55,1340422
10/11/2011 15:30:00,285.5,286.9,279.55,280.75,1364283
10/12/2011 15:30:00,283.15,286.95,281.5,286.3,756934
10/13/2011 15:30:00,287.7,290.2,285.5,287.75,661663
10/14/2011 15:30:00,288,291.25,283.05,287.5,2068403
10/17/2011 15:30:00,289,290.9,284.1,289.8,1533751
10/18/2011 15:30:00,286.55,289,285,286,1961097
10/19/2011 15:30:00,288,291.45,286,288.9,2735464
10/20/2011 15:30:00,288,290,285.6,288.8,865538
10/21/2011 15:30:00,288.95,289.6,286.2,286.9,1327476
10/24/2011 15:30:00,288.4,290.8,287.8,289.1,463472
10/25/2011 15:30:00,292.35,294.6,287.2,288.5,2941452
10/26/2011 15:30:00,294,294.5,291.15,293,145263
10/28/2011 15:30:00,298.9,300,294.05,297.6,1146804
10/31/2011 15:30:00,299.2,299.2,292.05,295.4,739899
11/1/2011 15:30:00,292.35,295.75,287.3,289,2449813
11/2/2011 15:30:00,288.95,290,286.35,289.85,2896907
11/3/2011 15:30:00,290.15,292.35,287.6,291.05,927129
11/4/2011 15:30:00,292.4,294.85,291.5,294.1,523145
11/8/2011 15:30:00,293.5,293.95,289,290.9,297449
11/9/2011 15:30:00,292.85,292.85,287.05,288,391721
11/11/2011 15:30:00,286.55,289.2,284,286.9,1307991
11/14/2011 15:30:00,289.45,291,285.5,288.1,973134
11/15/2011 15:30:00,295,308.6,293.4,306.85,7112668
11/16/2011 15:30:00,308,313.45,305,310.5,2683485
11/17/2011 15:30:00,310.5,320.7,309.5,310.8,2492271
11/18/2011 15:30:00,311,318.45,310,314.1,2029913
11/21/2011 15:30:00,317,317.7,307.3,309.5,1727095
11/22/2011 15:30:00,310.15,318.2,310.15,316.7,1228521
11/23/2011 15:30:00,315.45,319,312.05,313.7,1696679
11/24/2011 15:30:00,313.8,319.25,308,314.45,1138590
11/25/2011 15:30:00,314.5,323,313.25,315.9,1552974
11/28/2011 15:30:00,317.1,325,317.1,324.65,1332447
11/29/2011 15:30:00,326.45,329.5,325.1,326.8,1301001
11/30/2011 15:30:00,325,329.4,324,328.05,1272622
12/1/2011 15:30:00,332.25,334.05,326.05,329.9,1424873
12/2/2011 15:30:00,329.95,332.65,328,331,1140724
12/5/2011 15:30:00,331,332.5,328.55,329.3,659712
12/7/2011 15:30:00,330.5,330.5,322.5,325.05,1497033
12/8/2011 15:30:00,323.05,330.35,321.35,328.25,1255901
12/9/2011 15:30:00,325,329,323.9,325.65,968288
12/12/2011 15:30:00,325.65,326.65,320.55,323.85,741997
12/13/2011 15:30:00,322.85,329.85,321.6,329,1003840
12/14/2011 15:30:00,328.95,333.5,324.4,326.55,1375455
12/15/2011 15:30:00,323.7,330.75,321.5,329.45,1809587
12/16/2011 15:30:00,330,340,325.4,331.7,1888200
12/19/2011 15:30:00,331.7,336.9,326.1,332.8,2012608
12/20/2011 15:30:00,332.8,334.85,326.7,328.8,847263
12/21/2011 15:30:00,330.2,335.8,325.6,333.35,1694875
12/22/2011 15:30:00,332.45,337.4,330,333.05,842722
12/23/2011 15:30:00,335.95,335.95,328.1,330.6,726169
12/26/2011 15:30:00,329,331.95,326.65,328.55,440101
12/27/2011 15:30:00,328,328.45,319.1,319.9,1190651
12/28/2011 15:30:00,317.35,324.4,315,322.35,1122107
12/29/2011 15:30:00,322,324.9,319.8,321.45,1235842
12/30/2011 15:30:00,322.3,325.55,318,319.9,1210890
1/2/2012 15:30:00,320.9,324.15,316.5,320.75,550952
1/3/2012 15:30:00,322.7,329.35,322.2,327.95,819196
1/4/2012 15:30:00,328,332.15,325.35,330.85,1239328
1/5/2012 15:30:00,330.85,338.2,330.85,335,1446292
1/6/2012 15:30:00,335.5,338.95,332.3,338.45,764727
1/9/2012 15:30:00,335.45,346.5,333.25,344.65,2368862
1/10/2012 15:30:00,345,349.2,343.5,345.8,1198771
1/11/2012 15:30:00,346.95,347.65,340,340.55,1091338
1/12/2012 15:30:00,340,345,337.9,338.95,794478
1/13/2012 15:30:00,340.65,342.35,334.5,338.5,761454
1/16/2012 15:30:00,335.55,337.25,331.6,332.45,594867
1/17/2012 15:30:00,332.5,340.5,331.5,338.3,786285
1/18/2012 15:30:00,338,343,331.05,332.4,969633
1/19/2012 15:30:00,335,335.95,328.7,332,1101256
1/20/2012 15:30:00,333.5,340.5,331.5,337.85,933672
1/23/2012 15:30:00,340.75,343.9,337.9,341.65,1177690
1/24/2012 15:30:00,342.05,346.45,341.25,344.6,1602434
1/25/2012 15:30:00,345,346,340.7,342.3,756243
1/27/2012 15:30:00,346.4,348.4,341.35,345.55,1135637
1/30/2012 15:30:00,343.1,348,339.7,341.45,1011443
1/31/2012 15:30:00,344.9,352.8,339.65,350.25,1068217
2/1/2012 15:30:00,350.25,354.7,347.4,348.85,1192931
2/2/2012 15:30:00,349.05,350.1,338.1,340.35,1340236
2/3/2012 15:30:00,341,347.8,340.3,345.15,1054585
2/6/2012 15:30:00,350.7,355.05,348,352.85,1529667
2/7/2012 15:30:00,359.95,359.95,351.1,353.75,1164332
2/8/2012 15:30:00,354.45,356.3,348.1,352.25,1007241
2/9/2012 15:30:00,350.25,355.85,350.25,352.4,1110970
2/10/2012 15:30:00,352.4,353.75,346.6,349.75,1348441
2/13/2012 15:30:00,353.3,353.3,339.1,342.1,1501856
2/14/2012 15:30:00,336.55,336.55,320.1,321.2,5296934
2/15/2012 15:30:00,325.5,326.9,316.9,318.4,3535742
2/16/2012 15:30:00,318,329,316.2,325.15,2001270
2/17/2012 15:30:00,327.9,328.35,319.3,321.75,1768936
2/21/2012 15:30:00,323.7,325.9,321,321.95,764907
2/22/2012 15:30:00,323,324.65,316.35,318.1,1137084
2/23/2012 15:30:00,317,322,313.1,315.3,2104238
2/24/2012 15:30:00,316.05,319.15,313.1,313.9,1081680
2/27/2012 15:30:00,317.9,320,311.3,313.55,1423323
2/28/2012 15:30:00,315,322.3,314.15,319.2,1173064
2/29/2012 15:30:00,321,325.95,316,316.95,1252248
3/1/2012 15:30:00,318.9,320,311.35,315.15,1201944
3/2/2012 15:30:00,318.9,318.9,314,315.5,1129556
3/5/2012 15:30:00,312.4,314.95,310,313.05,482920
3/6/2012 15:30:00,314.95,314.95,304.5,306.35,1648717
3/7/2012 15:30:00,306.35,310.6,303.6,309,1856834
3/9/2012 15:30:00,311,311.5,307,307.55,1291983
3/12/2012 15:30:00,311,311.1,300.6,302.5,3205351
3/13/2012 15:30:00,305.25,309.35,303.1,307.8,884064
3/14/2012 15:30:00,309.95,313,309,309.85,4585070
3/15/2012 15:30:00,311.4,311.4,306.5,307.8,407449
3/16/2012 15:30:00,308.1,310.5,300.25,302.2,720011
3/19/2012 15:30:00,304.35,304.75,300,301.35,510642
3/20/2012 15:30:00,301.5,306.5,301,305.35,740948
3/21/2012 15:30:00,306,308.9,302.6,306.95,741547
3/22/2012 15:30:00,306.55,306.55,298,299.6,1025331
3/23/2012 15:30:00,298,302.85,297.1,301.2,1408089
3/26/2012 15:30:00,301.2,301.2,286.3,289,4507034
3/27/2012 15:30:00,293.9,303,291,299.95,9810527
3/28/2012 15:30:00,300,303,298.1,300.45,1815715
3/29/2012 15:30:00,299.9,301.7,295,299.25,1258331
3/30/2012 15:30:00,301.2,305.95,300.5,305.1,695442
4/2/2012 15:30:00,305,309.95,304.05,309.15,444510
4/3/2012 15:30:00,311,313.8,310,311.55,1018547
4/4/2012 15:30:00,308,311.5,305,305.65,475752
4/9/2012 15:30:00,303,312,302.2,310.6,782999
4/10/2012 15:30:00,313,313.95,307.8,311,865847
4/11/2012 15:30:00,310.9,313.75,309.2,310.15,1154930
4/12/2012 15:30:00,311.3,316,310.25,311.95,1661288
4/13/2012 15:30:00,314.7,315.9,312,314.05,1367848
4/16/2012 15:30:00,312.05,317.6,311.5,312.45,433148
4/17/2012 15:30:00,316,316.6,313.1,314.05,1106571
4/18/2012 15:30:00,314.25,319.75,313,313.95,878193
4/19/2012 15:30:00,314.95,321.7,314.3,319.8,973969
4/20/2012 15:30:00,320.9,323,318.3,321.85,1324004
4/23/2012 15:30:00,323.95,324.95,314.5,315.3,745472
4/24/2012 15:30:00,318.7,318.7,312.65,313.85,571537
4/25/2012 15:30:00,315.9,318.1,311.65,312.1,887751
4/26/2012 15:30:00,314.8,315.4,305,308.55,1778499
4/27/2012 15:30:00,308.1,312,306.6,310.55,1100954
4/30/2012 15:30:00,310.9,314.7,310.9,312,2006375
5/2/2012 15:30:00,312.25,318.9,310.35,318.05,1568155
5/3/2012 15:30:00,320,322.9,315.75,317.65,1289672
5/4/2012 15:30:00,319.15,329.6,319.15,326,4511925
5/7/2012 15:30:00,330,331.3,326,327.55,3128065
5/8/2012 15:30:00,327.9,329.4,321.6,325,2100908
5/9/2012 15:30:00,324,326.55,317.05,322.9,1228030
5/10/2012 15:30:00,326.95,331.15,320.6,326.4,2621395
5/11/2012 15:30:00,328.9,331.2,316,318.9,1542531
5/14/2012 15:30:00,318.7,322.65,312.85,320.4,1039803
5/15/2012 15:30:00,319,327.55,318.8,324.75,1133689
5/16/2012 15:30:00,322,325.55,320.05,321.8,871437
5/17/2012 15:30:00,323,325.2,311.5,314,2394051
5/18/2012 15:30:00,312.7,318.6,309,316.35,936240
5/21/2012 15:30:00,315,318.4,312,312.45,662807
5/22/2012 15:30:00,315.95,316.5,310.75,311.55,859193
5/23/2012 15:30:00,312.35,314.2,307.65,309.95,871363
5/24/2012 15:30:00,310.4,312,308.05,309.65,668709
5/25/2012 15:30:00,310,310.7,307.1,309.3,505242
5/28/2012 15:30:00,310,315.6,309.45,313.55,534748
5/29/2012 15:30:00,315.3,316.1,308.1,310.3,1474569
5/30/2012 15:30:00,310.4,311.35,305,306.3,758573
5/31/2012 15:30:00,306,311.45,303.8,309.9,2356059
6/1/2012 15:30:00,310.7,311.3,306.6,308.55,1007264
6/4/2012 15:30:00,307.7,307.7,303.05,304.6,397437
6/5/2012 15:30:00,305,310.2,304.65,309.75,832799
6/6/2012 15:30:00,311.3,311.9,307.5,309.15,938541
6/7/2012 15:30:00,311.75,312.25,307,308,579491
6/8/2012 15:30:00,302.35,310,301.05,309.2,920120
6/11/2012 15:30:00,309.9,311.1,301.05,301.8,1222161
6/12/2012 15:30:00,300.55,305.15,300,304.2,1042642
6/13/2012 15:30:00,306,306.75,302.6,303.25,2002747
6/14/2012 15:30:00,303.8,308.25,303.1,306.65,956446
6/15/2012 15:30:00,305.55,310.75,304,308.45,1910992
6/18/2012 15:30:00,310,312.45,304.5,305.5,767775
6/19/2012 15:30:00,307.2,310.15,306.6,309.95,1410524
6/20/2012 15:30:00,310,310.75,307.35,308.7,891021
6/21/2012 15:30:00,309.4,311,308.15,310,530095
6/22/2012 15:30:00,309,316.9,308.55,313.75,825032
6/25/2012 15:30:00,315.8,316,305,306.25,744627
6/26/2012 15:30:00,306.25,311.5,305.75,308,1211155
6/27/2012 15:30:00,309,310.5,305.75,308.45,737342
6/28/2012 15:30:00,309.95,310.05,306.25,308,1037836
6/29/2012 15:30:00,309.5,317.9,309.15,316.55,2159352
7/2/2012 15:30:00,316.25,319.8,313.7,315.45,1064183
7/3/2012 15:30:00,315.6,319.5,313.3,314.05,849875
7/4/2012 15:30:00,318,318.85,315.3,316.25,437634
7/5/2012 15:30:00,314.8,325,314.4,324.45,1301985
7/6/2012 15:30:00,325.1,329.7,322.4,327.9,1255086
7/9/2012 15:30:00,326.85,328.15,321.8,322.95,482683
7/10/2012 15:30:00,321.05,329.25,321,327.4,1516731
7/11/2012 15:30:00,328,328,323.5,324.95,919965
7/12/2012 15:30:00,324,327.75,324,326.45,894092
7/13/2012 15:30:00,326.9,332.45,326.5,328.85,1489295
7/16/2012 15:30:00,328.05,335.65,328.05,332.95,1041425
7/17/2012 15:30:00,334,337.5,329.75,331.9,1042014
7/18/2012 15:30:00,334.1,334.75,328.05,329.9,710533
7/19/2012 15:30:00,331.3,335,331.3,332.55,606579
7/20/2012 15:30:00,332.1,332.75,324.75,325.65,468739
7/23/2012 15:30:00,324.15,329.4,324.15,327.95,801928
7/24/2012 15:30:00,329.4,330.1,324.4,325.9,681402
7/25/2012 15:30:00,327.1,329.7,324,328.15,1222772
7/26/2012 15:30:00,330,332.2,325.1,327.6,1712900
7/27/2012 15:30:00,329,330.5,325,326.5,514074
7/30/2012 15:30:00,329,335.8,329,333.15,1135243
7/31/2012 15:30:00,336,342.35,335.1,338.6,2641073
8/1/2012 15:30:00,360,363.6,350.1,354,6571518
8/2/2012 15:30:00,354,354,348.45,349.15,1868257
8/3/2012 15:30:00,348.9,353.75,345,349.9,1776920
8/6/2012 15:30:00,354.65,354.65,350.05,351.45,755121
8/7/2012 15:30:00,352.25,353.95,350.2,351.75,837285
8/8/2012 15:30:00,352.05,354.95,350.1,351.05,1206082
8/9/2012 15:30:00,352.25,353.95,349.45,351.95,1178923
8/10/2012 15:30:00,349.4,355.95,346.65,349.95,1006539
8/13/2012 15:30:00,346.65,352.95,346.65,349.9,740797
8/14/2012 15:30:00,347.55,352.9,347.55,349.5,786725
8/16/2012 15:30:00,351.75,360.45,350.4,356,2587741
8/17/2012 15:30:00,357,358.6,352.1,354.95,1742431
8/21/2012 15:30:00,356.45,365.4,356.05,359.95,2452224
8/22/2012 15:30:00,361.3,364,359,360.3,1371314
8/23/2012 15:30:00,363.85,367.9,361.5,364.1,1848883
8/24/2012 15:30:00,364,367.95,361.2,366.65,1811574
8/27/2012 15:30:00,367.7,371.95,364.85,368.15,998529
8/28/2012 15:30:00,370,371.75,362.5,367.75,1314100
8/29/2012 15:30:00,369.95,372.85,365.75,366.45,1687287
8/30/2012 15:30:00,368.7,374.9,365.6,372.3,2867423
8/31/2012 15:30:00,372,383.1,371.95,376.45,3405168
9/3/2012 15:30:00,377.25,386.55,377.25,384.8,2102747
9/4/2012 15:30:00,384.9,384.9,378.1,379.75,1149112
9/5/2012 15:30:00,376.1,382.1,372.25,373.6,939283
9/6/2012 15:30:00,373.8,378.65,371.55,375,1184777
9/7/2012 15:30:00,378,382.9,375.7,381.3,2121094
9/10/2012 15:30:00,394.95,395.4,385.25,387.15,2883138
9/11/2012 15:30:00,387.9,391.95,387.05,389.55,1344010
9/12/2012 15:30:00,392,392,377.85,379.5,2700739
9/13/2012 15:30:00,379.5,379.85,366.35,369.6,4000689
9/14/2012 15:30:00,375,375,366.75,369.3,2461131
9/17/2012 15:30:00,369,371,357.3,369.7,3307433
9/18/2012 15:30:00,369.7,373.95,363.9,364.75,1185503
9/20/2012 15:30:00,363,364.3,356.8,360.9,2283728
9/21/2012 15:30:00,361.2,366.95,358.3,361.3,3633903
9/24/2012 15:30:00,360.1,364,352.5,355.6,3217311
9/25/2012 15:30:00,355,365.6,355,363,3822261
9/26/2012 15:30:00,363,374.7,363,373.45,2759519
9/27/2012 15:30:00,375,375.95,369.3,371.45,1693677
9/28/2012 15:30:00,369.6,382.1,365.1,380.1,3138518
10/1/2012 15:30:00,382,387.2,378.2,378.9,1100715
10/3/2012 15:30:00,379.5,385.45,379.05,381.05,2073432
10/4/2012 15:30:00,379.9,382.25,363.9,366.05,4661063
10/5/2012 15:30:00,369.2,370.8,320.3,364.25,4565990
10/8/2012 15:30:00,364,371,363,367.4,1298736
10/9/2012 15:30:00,369.8,374.5,367.65,371.9,1134986
10/10/2012 15:30:00,372,376.5,365,367.3,1757299
10/11/2012 15:30:00,369.25,370.4,357.35,360.25,2736262
10/12/2012 15:30:00,361.9,366.1,361.25,364.1,1106140
10/15/2012 15:30:00,362,370.1,360.8,369.75,1284811
10/16/2012 15:30:00,370.55,370.95,361.6,363.1,1018357
10/17/2012 15:30:00,365.1,366.35,358.6,361.8,735921
10/18/2012 15:30:00,362.5,365.9,361.35,362.95,1166800
10/19/2012 15:30:00,363,364.5,356.9,359.1,1235703
10/22/2012 15:30:00,358,365.25,358,364.5,1104824
10/23/2012 15:30:00,363.1,368.4,363.1,365.8,1058090
10/25/2012 15:30:00,364.1,366.95,360.3,361.95,1741399
10/26/2012 15:30:00,360.5,362.5,353.1,354.95,780738
10/29/2012 15:30:00,355.95,360.8,355.95,359.95,710576
10/30/2012 15:30:00,358,359.25,353.2,354.65,573868
10/31/2012 15:30:00,356.8,365.3,354.95,363.3,1203379
11/1/2012 15:30:00,365.1,376.25,365.1,375.3,1523764
11/2/2012 15:30:00,379.5,380.95,375.5,377,2104477
11/5/2012 15:30:00,379.4,386,377.2,380.2,3798873
11/6/2012 15:30:00,394.5,398.9,389.05,396.85,9964130
11/7/2012 15:30:00,397.7,400.95,393.1,396.35,2523892
11/8/2012 15:30:00,393.7,400.5,390.1,393.4,1558177
11/9/2012 15:30:00,393.8,397.4,392.15,393.4,975854
11/12/2012 15:30:00,393.55,396.4,391,392.05,574049
11/13/2012 15:30:00,393.8,395.25,392.15,394.15,171384
11/15/2012 15:30:00,393.7,398,386.05,388.8,1454577
11/16/2012 15:30:00,387,390.45,377.85,379.55,1503725
11/19/2012 15:30:00,381.8,384.7,378.95,382.7,1102346
11/20/2012 15:30:00,384,384.7,377.15,379.85,716283
11/21/2012 15:30:00,380,392.75,380,389.4,3367381
11/22/2012 15:30:00,395.5,395.5,384.15,387.25,2337369
